,"THE SMELLY CLOUD, LLC 
Trade Name: CANNABLESS",DAAA-E1RB-2YTM,VIC@CANNABLESS.CO,4056354814,OKLAHOMA CITY,73132,OKLAHOMA
0,"THE SMELLY CLOUD, LLC 
Trade Name: CANNABLESS",DAAA-E1RB-2YTM,VIC@CANNABLESS.CO,4056354814,OKLAHOMA CITY,73132,OKLAHOMA
1,"URBAN FLORA APOTHECARY LLC 
Trade Name: URBAN FLORA",DAAA-N1CM-JQ78,KARI_CUNNINGHAM@YAHOO.COM,4059968061,OKLAHOMA CITY,73132,OKLAHOMA
2,"BANKS MILLER & ASSOCIATES, LLC 
Trade Name: THE BUD BAR",DAAA-CW5F-ABK2,JEREMYFMILLER@YAHOO.COM,0560999804,OKLAHOMA CITY,73134,OKLAHOMA
3,"ELEVATED CONNECTIONS INC 
Trade Name: RINGSIDE MEDICAL",DAAA-N1IL-VQ7H,ROBINOGRADY1961@GMAIL.COM,4053143877,OKLAHOMA CITY,73134,OKLAHOMA
4,"KC GREEN BUD LLC 
Trade Name: KC GREEN BUD LLC",DAAA-NYPQ-VCBZ,"PARVINMOMTAZ7719@GMAIL.CO
M",4058876183,OKLAHOMA CITY,73134,OKLAHOMA
5,"ALBERT MELVIN JR 
Trade Name: THE MEDICINE MAN",DAAA-41F3-T9ZU,AMELVINJR@YAHOO.COM,4054763315,OKLAHOMA CITY,73135,OKLAHOMA
6,"EDEN VENTURES INC. 
Trade Name: EDEN CANNABIS CO.",DAAA-VKZD-OMYX,LASIARSHAD@GMAIL.COM,2813098908,OKLAHOMA CITY,73135,OKLAHOMA
7,"GREEN MART LLC 
Trade Name: GREEN MART",DAAA-EJ0I-MRDF,HELLO@SHOPGREENMART.COM,4052007897,OKLAHOMA CITY,73135,OKLAHOMA
8,"KFK LLC 
Trade Name: K FOR KUSH",DAAA-G5EN-FFNV,KFORKUSHOK@GMAIL.COM,4059790536,OKLAHOMA CITY,73135,OKLAHOMA
9,"SPENAGRI CORPORATION 
Trade Name: GRAND WELLNESS CENTER","DAAA-EKVM-
HXCU",PHILIPSPENCER@SPENAGRI.COM,4052057789,OKLAHOMA CITY,73135,OKLAHOMA
10,"STRIPEBACK CANNABIS CO. LLC 
Trade Name:",DAAA-N1NF-YYIK,KNCOUSINO@GMAIL.COM,4055351735,OKLAHOMA CITY,73135,OKLAHOMA
11,"AMERICAN CANNABIS COMPANY LLC 
Trade Name: AMERICAN CANNABIS COMPANY",DAAA-VKAC-L5RL,HEALINGFARMS420@GMAIL.COM,5419443385,OKLAHOMA CITY,73139,OKLAHOMA
12,"BANANA LEAF LLC. 
Trade Name: BANANA LEAF LLC.",DAAA-RFSJ-6WIP,HARDIN0513@GMAIL.COM,4058751152,OKLAHOMA CITY,73139,CANADIAN
13,"BUDDY GREEN'S CANNABIS COMPANY LLC 
Trade Name: BUDDY GREEN'S CANNABIS COMPANY LLC",DAAA-V1AS-DMBS,BUDDYGREEN66@GMAIL.COM,4056598023,OKLAHOMA CITY,73139,OKLAHOMA
14,"BUDZ DISPENSARY LLC 
Trade Name:",DAAA-NKRA-BC4X,WEGOTBUDZ@GMAIL.COM,4053052264,OKLAHOMA CITY,73139,OKLAHOMA
